Client Order ID,Instrument,Side,Quantity,Price
aa77321,Tulip,2,260,83
aa77322,Lavender,2,200,62
aa77323,Rose,1,930,30
aa77324,Orchid,2,210,91
aa77325,Rose,2,810,28
aa77326,Lavender,2,910,90
aa77327,Lotus,1,20,72
aa77328,Lavender,2,640,43
aa77329,Orchid,1,470,90
aa77330,Lotus,1,850,88
aa77331,Tulip,1,750,19
aa77332,Lavender,2,270,86
aa77333,Orchid,2,340,88
aa77334,Orchid,1,360,77
aa77335,Tulip,1,400,9
aa77336,Orchid,2,710,100
aa77337,Rose,1,500,34
aa77338,Lotus,1,920,14
aa77339,Lavender,2,10,66
aa77340,Tulip,1,620,23
aa77341,Orchid,2,40,50
aa77342,Lavender,1,290,96
aa77343,Tulip,1,160,5
aa77344,Lavender,1,700,78
aa77345,Orchid,2,800,67
aa77346,Lavender,2,310,19
aa77347,Lavender,2,620,27
aa77348,Lavender,2,230,1
aa77349,Lavender,2,760,17
aa77350,Tulip,2,240,72
aa77351,Orchid,1,820,11
aa77352,Orchid,2,120,12
aa77353,Tulip,1,480,7
aa77354,Lavender,2,990,51
aa77355,Tulip,2,20,43
aa77356,Tulip,1,20,19
aa77357,Rose,1,500,26
aa77358,Lotus,2,710,98
aa77359,Lotus,1,510,67
aa77360,Lotus,1,720,74
aa77361,Rose,1,210,6
aa77362,Tulip,2,870,30
aa77363,Lotus,1,300,51
aa77364,Rose,2,60,11
aa77365,Rose,1,350,1
aa77366,Rose,2,10,58
aa77367,Tulip,1,990,48
aa77368,Orchid,2,130,11
aa77369,Lavender,1,670,97
aa77370,Lotus,2,330,77
aa77371,Lotus,1,560,93
aa77372,Rose,2,940,63
aa77373,Lotus,2,360,30
aa77374,Orchid,2,770,57
aa77375,Lavender,2,780,11
aa77376,Rose,1,960,2
aa77377,Tulip,2,550,78
aa77378,Rose,2,420,92
aa77379,Lotus,2,230,60
aa77380,Lotus,1,350,15
aa77381,Lavender,1,280,73
aa77382,Orchid,2,750,60
aa77383,Rose,2,10,44
aa77384,Lotus,1,540,98
aa77385,Lotus,2,710,24
aa77386,Lotus,1,80,15
aa77387,Tulip,1,340,13
aa77388,Tulip,1,240,91
aa77389,Tulip,1,120,41
aa77390,Lotus,2,640,22
aa77391,Lavender,1,170,46
aa77392,Orchid,2,740,48
aa77393,Lavender,1,930,9
aa77394,Orchid,2,860,59
aa77395,Lotus,1,790,21
aa77396,Orchid,2,960,67
aa77397,Orchid,2,500,27
aa77398,Orchid,1,500,52
aa77399,Orchid,2,970,45
aa77400,Lotus,2,370,100
aa77401,Lotus,1,420,89
aa77402,Rose,1,860,46
aa77403,Lavender,2,20,15
aa77404,Tulip,1,270,23
aa77405,Orchid,1,120,51
aa77406,Lotus,2,580,57
aa77407,Rose,1,420,71
aa77408,Tulip,1,240,73
aa77409,Lotus,2,330,72
aa77410,Orchid,2,260,60
aa77411,Lotus,1,990,15
aa77412,Orchid,1,390,3
aa77413,Lavender,1,420,39
aa77414,Rose,1,330,17
aa77415,Rose,1,80,95
aa77416,Rose,2,250,94
aa77417,Tulip,2,550,6
aa77418,Orchid,2,990,89
aa77419,Lotus,1,580,29
aa77420,Rose,2,680,36
aa77421,Rose,1,550,65
aa77422,Orchid,2,200,72
aa77423,Tulip,1,30,66
aa77424,Lavender,1,410,12
aa77425,Rose,1,40,90
aa77426,Tulip,1,330,1
aa77427,Rose,1,960,36
aa77428,Lavender,2,430,90
aa77429,Rose,2,760,95
aa77430,Lavender,2,90,90
aa77431,Rose,1,750,91
aa77432,Rose,1,220,31
aa77433,Lavender,1,50,96
aa77434,Lavender,2,850,86
aa77435,Rose,1,770,75
aa77436,Lavender,2,400,6
aa77437,Orchid,2,890,21
aa77438,Lavender,1,430,69
aa77439,Rose,1,340,53
aa77440,Tulip,2,140,46
aa77441,Lavender,1,290,58
aa77442,Lavender,2,890,76
aa77443,Tulip,1,550,63
aa77444,Lavender,1,80,11
aa77445,Lavender,1,640,89
aa77446,Lotus,1,390,66
aa77447,Tulip,1,150,20
aa77448,Orchid,1,110,82
aa77449,Orchid,2,270,60
aa77450,Tulip,1,710,22
aa77451,Rose,1,20,74
aa77452,Rose,2,820,5
aa77453,Lotus,1,30,50
aa77454,Rose,2,220,75
aa77455,Orchid,1,180,51
aa77456,Orchid,2,900,61
aa77457,Orchid,2,420,93
aa77458,Lavender,2,670,30
aa77459,Tulip,2,280,12
aa77460,Lotus,2,160,59
aa77461,Tulip,2,180,87
aa77462,Orchid,2,240,61
aa77463,Tulip,2,480,70
aa77464,Lotus,1,110,57
aa77465,Lavender,2,40,57
aa77466,Lavender,1,440,60
aa77467,Orchid,1,100,78
aa77468,Lotus,1,930,36
aa77469,Lavender,2,50,100
aa77470,Orchid,2,840,83
aa77471,Lotus,2,110,60
aa77472,Orchid,1,930,86
aa77473,Rose,1,840,91
aa77474,Tulip,2,140,84
aa77475,Lavender,1,770,73
aa77476,Rose,1,320,78
aa77477,Tulip,2,570,77
aa77478,Lotus,1,980,14
aa77479,Lotus,2,360,71
aa77480,Orchid,2,500,21
aa77481,Lotus,1,580,38
aa77482,Tulip,2,630,61
aa77483,Lotus,1,680,97
aa77484,Orchid,1,320,98
aa77485,Tulip,1,220,89
aa77486,Lotus,2,480,52
aa77487,Lavender,2,840,72
aa77488,Tulip,2,920,74
aa77489,Lavender,2,530,77
aa77490,Rose,1,70,24
aa77491,Rose,2,650,31
aa77492,Lavender,1,630,100
aa77493,Lotus,2,410,96
aa77494,Rose,1,400,95
aa77495,Lavender,1,190,27
aa77496,Rose,2,450,58
aa77497,Rose,1,940,25
aa77498,Tulip,1,390,39
aa77499,Tulip,1,880,32
aa77500,Rose,1,890,62
aa77501,Lavender,1,730,98
aa77502,Orchid,2,690,52
aa77503,Rose,2,880,28
aa77504,Orchid,2,130,6
aa77505,Lotus,1,750,49
aa77506,Orchid,1,410,43
aa77507,Orchid,1,280,48
aa77508,Rose,2,40,95
aa77509,Tulip,1,470,87
aa77510,Lotus,1,150,4
aa77511,Tulip,1,810,80
aa77512,Rose,2,90,90
aa77513,Rose,2,940,52
aa77514,Rose,2,410,16
aa77515,Tulip,2,260,83
aa77516,Lotus,1,670,98
aa77517,Rose,2,150,87
aa77518,Lotus,1,70,94
aa77519,Lavender,2,630,90
aa77520,Orchid,2,280,70
aa77521,Lotus,2,240,39
aa77522,Rose,1,860,56
aa77523,Orchid,2,870,50
aa77524,Rose,1,290,6
aa77525,Rose,2,50,75
aa77526,Lavender,1,820,32
aa77527,Rose,1,380,81
aa77528,Orchid,2,980,5
aa77529,Lavender,2,180,38
aa77530,Tulip,1,640,71
aa77531,Tulip,2,340,88
aa77532,Lavender,2,470,96
aa77533,Rose,1,350,0
aa77534,Rose,1,840,54
aa77535,Lotus,2,380,65
aa77536,Tulip,2,540,1
aa77537,Lavender,1,640,42
aa77538,Lotus,2,280,92
aa77539,Orchid,2,470,96
aa77540,Lotus,2,570,23
aa77541,Orchid,1,420,64
aa77542,Rose,1,80,10
aa77543,Orchid,2,790,44
aa77544,Tulip,1,490,66
aa77545,Lotus,1,100,39
aa77546,Orchid,1,90,78
aa77547,Orchid,2,740,50
aa77548,Rose,1,220,77
aa77549,Lotus,2,600,92
aa77550,Rose,2,70,89
aa77551,Orchid,2,350,28
aa77552,Lotus,1,60,22
aa77553,Lavender,1,10,85
aa77554,Lavender,2,930,3
aa77555,Orchid,1,260,55
aa77556,Lavender,1,80,72
aa77557,Orchid,2,670,64
aa77558,Lavender,1,730,39
aa77559,Lavender,1,660,57
aa77560,Rose,2,920,95
aa77561,Orchid,1,710,80
aa77562,Tulip,1,970,45
aa77563,Rose,2,330,92
aa77564,Lotus,2,80,91
aa77565,Lavender,2,950,54
aa77566,Orchid,1,50,8
aa77567,Rose,2,570,14
aa77568,Lotus,2,50,60
aa77569,Lavender,2,220,5
aa77570,Tulip,1,850,48
aa77571,Lavender,2,120,67
aa77572,Lavender,1,50,65
aa77573,Orchid,1,960,47
aa77574,Lotus,1,460,41
aa77575,Tulip,2,920,0
aa77576,Lotus,2,260,45
aa77577,Rose,1,640,55
aa77578,Lavender,1,980,13
aa77579,Tulip,2,930,0
aa77580,Orchid,2,320,63
aa77581,Rose,1,790,86
aa77582,Lavender,1,670,75
aa77583,Rose,1,370,40
aa77584,Tulip,1,320,73
aa77585,Rose,1,560,70
aa77586,Lotus,2,250,96
aa77587,Tulip,1,450,12
aa77588,Rose,2,790,39
aa77589,Orchid,2,370,15
aa77590,Rose,2,850,65
aa77591,Lavender,2,610,22
aa77592,Lavender,1,780,79
aa77593,Lotus,1,580,27
aa77594,Lotus,1,500,62
aa77595,Tulip,2,550,21
aa77596,Tulip,1,260,92
aa77597,Orchid,1,190,40
aa77598,Lotus,2,210,81
aa77599,Lavender,2,60,26
aa77600,Rose,2,140,86
aa77601,Tulip,1,940,39
aa77602,Tulip,1,500,51
aa77603,Orchid,1,80,31
aa77604,Tulip,2,350,92
aa77605,Rose,2,440,100
aa77606,Lotus,2,970,31
aa77607,Tulip,1,160,97
aa77608,Orchid,2,810,27
aa77609,Tulip,2,880,84
aa77610,Lavender,1,210,50
aa77611,Orchid,2,70,59
aa77612,Lotus,2,820,2
aa77613,Lavender,2,780,83
aa77614,Tulip,2,260,3
aa77615,Lotus,2,310,33
aa77616,Tulip,1,730,15
aa77617,Tulip,2,670,75
aa77618,Lotus,1,900,97
aa77619,Orchid,2,590,32
aa77620,Lavender,2,210,54
aa77621,Rose,1,130,69
aa77622,Tulip,2,580,34
aa77623,Tulip,2,290,89
aa77624,Rose,1,490,80
aa77625,Lavender,2,850,39
aa77626,Rose,2,130,14
aa77627,Tulip,1,320,26
aa77628,Tulip,1,710,81
aa77629,Orchid,1,950,100
aa77630,Lotus,2,710,30
aa77631,Orchid,2,500,21
aa77632,Orchid,2,280,12
aa77633,Orchid,1,400,64
aa77634,Tulip,1,60,96
aa77635,Rose,2,440,41
aa77636,Lavender,1,500,10
aa77637,Lotus,1,470,86
aa77638,Tulip,2,340,5
aa77639,Lavender,2,570,61
aa77640,Rose,1,940,1
aa77641,Lotus,2,920,99
aa77642,Lotus,2,640,35
aa77643,Orchid,2,920,97
aa77644,Lotus,2,520,41
aa77645,Lavender,2,900,76
aa77646,Tulip,2,490,68
aa77647,Lotus,1,920,91
aa77648,Rose,1,490,46
aa77649,Rose,1,760,96
aa77650,Lavender,1,720,40
aa77651,Rose,2,150,58
aa77652,Lotus,2,890,24
aa77653,Lotus,2,530,63
aa77654,Rose,1,400,58
aa77655,Orchid,2,870,10
aa77656,Lotus,1,120,62
aa77657,Lotus,1,90,95
aa77658,Lavender,1,250,95
aa77659,Lotus,1,160,29
aa77660,Rose,1,150,32
aa77661,Rose,2,650,13
aa77662,Orchid,2,460,86
aa77663,Tulip,2,590,56
aa77664,Lotus,2,480,24
aa77665,Rose,1,30,27
aa77666,Lavender,2,710,95
aa77667,Orchid,2,740,86
aa77668,Tulip,2,30,55
aa77669,Tulip,2,710,13
aa77670,Rose,2,640,70
aa77671,Rose,1,420,23
aa77672,Lotus,2,960,40
aa77673,Orchid,1,390,94
aa77674,Lotus,1,520,32
aa77675,Rose,1,120,19
aa77676,Tulip,1,610,63
aa77677,Orchid,1,720,97
aa77678,Orchid,2,220,3
aa77679,Lotus,2,790,87
aa77680,Tulip,1,130,0
aa77681,Lavender,2,600,75
aa77682,Lotus,1,350,8
aa77683,Lavender,1,660,27
aa77684,Rose,2,700,24
aa77685,Rose,2,370,44
aa77686,Tulip,2,600,36
aa77687,Lavender,1,30,36
aa77688,Lavender,2,280,82
aa77689,Rose,2,160,81
aa77690,Orchid,1,400,11
aa77691,Orchid,1,700,3
aa77692,Tulip,2,420,12
aa77693,Lotus,2,970,54
aa77694,Orchid,2,50,68
aa77695,Orchid,2,570,12
aa77696,Tulip,1,950,71
aa77697,Lavender,1,250,86
aa77698,Lotus,1,690,14
aa77699,Lavender,1,660,28
aa77700,Tulip,2,720,24
aa77701,Orchid,1,810,58
aa77702,Lotus,1,930,97
aa77703,Orchid,2,380,59
aa77704,Lotus,2,990,16
aa77705,Orchid,1,140,7
aa77706,Tulip,1,690,10
aa77707,Rose,1,540,82
aa77708,Lavender,2,320,95
aa77709,Lavender,1,690,32
aa77710,Rose,2,570,10
aa77711,Rose,2,670,30
aa77712,Rose,1,210,35
aa77713,Orchid,2,480,21
aa77714,Lavender,2,820,8
aa77715,Lotus,1,360,55
aa77716,Rose,1,770,56
aa77717,Lotus,2,290,7
aa77718,Lavender,1,560,66
aa77719,Orchid,2,980,25
aa77720,Lavender,1,380,23
aa77721,Tulip,1,670,6
aa77722,Orchid,2,700,40
aa77723,Orchid,2,570,35
aa77724,Rose,1,330,51
aa77725,Tulip,2,890,43
aa77726,Rose,2,910,45
aa77727,Lavender,1,310,44
aa77728,Lotus,1,10,73
aa77729,Lotus,1,690,5
aa77730,Orchid,2,320,26
aa77731,Lotus,1,190,6
aa77732,Rose,2,350,27
aa77733,Tulip,1,580,97
aa77734,Lavender,2,220,2
aa77735,Lotus,2,390,22
aa77736,Tulip,2,370,48
aa77737,Lavender,1,750,27
aa77738,Orchid,1,630,97
aa77739,Lotus,1,860,43
aa77740,Lavender,2,670,29
aa77741,Rose,2,770,8
aa77742,Rose,2,230,90
aa77743,Orchid,2,360,0
aa77744,Lavender,2,70,12
aa77745,Tulip,2,90,82
aa77746,Rose,2,50,53
aa77747,Tulip,1,720,34
aa77748,Lotus,1,220,83
aa77749,Lavender,1,230,1
aa77750,Rose,1,60,49
aa77751,Lavender,1,570,71
aa77752,Lavender,1,640,27
aa77753,Lotus,1,620,65
aa77754,Tulip,2,600,61
aa77755,Tulip,2,970,68
aa77756,Lavender,2,840,64
aa77757,Orchid,2,840,93
aa77758,Orchid,2,170,24
aa77759,Tulip,2,190,34
aa77760,Lavender,2,360,76
aa77761,Orchid,2,130,24
aa77762,Rose,2,200,65
aa77763,Lotus,1,890,56
aa77764,Lavender,1,170,31
aa77765,Orchid,1,360,70
aa77766,Tulip,2,210,46
aa77767,Lotus,1,30,26
aa77768,Rose,1,240,89
aa77769,Orchid,1,340,43
aa77770,Tulip,1,760,97
aa77771,Orchid,2,850,26
aa77772,Lavender,2,130,95
aa77773,Lavender,1,620,31
aa77774,Tulip,2,300,5
aa77775,Lotus,2,800,72
aa77776,Lavender,1,630,76
aa77777,Lavender,2,140,7
aa77778,Orchid,2,260,88
aa77779,Tulip,2,650,8
aa77780,Lotus,2,70,57
aa77781,Lavender,2,510,73
aa77782,Lavender,2,100,28
aa77783,Lavender,2,830,97
aa77784,Lavender,2,570,94
aa77785,Rose,1,920,85
aa77786,Lotus,2,170,61
aa77787,Orchid,1,550,47
aa77788,Lavender,1,710,71
aa77789,Lotus,1,460,19
aa77790,Tulip,2,930,74
aa77791,Tulip,1,670,73
aa77792,Tulip,2,800,80
aa77793,Lavender,2,580,11
aa77794,Lotus,1,360,88
aa77795,Tulip,1,820,59
aa77796,Lotus,1,30,69
aa77797,Tulip,1,610,57
aa77798,Rose,1,970,31
aa77799,Tulip,1,600,50
aa77800,Lotus,1,720,50
aa77801,Lotus,1,710,97
aa77802,Orchid,1,710,23
aa77803,Lotus,1,890,34
aa77804,Rose,2,550,59
aa77805,Lavender,2,910,32
aa77806,Orchid,1,190,67
aa77807,Lavender,1,670,88
aa77808,Lotus,1,350,19
aa77809,Rose,1,800,95
aa77810,Lotus,1,980,45
aa77811,Rose,2,130,97
aa77812,Orchid,2,450,96
aa77813,Lavender,2,110,26
aa77814,Tulip,1,430,15
aa77815,Orchid,2,240,30
aa77816,Orchid,2,920,75
aa77817,Rose,2,80,95
aa77818,Lavender,1,470,75
aa77819,Tulip,2,710,52
aa77820,Lavender,1,580,23
aa77821,Tulip,1,730,19
aa77822,Rose,1,140,46
aa77823,Rose,2,360,86
aa77824,Lotus,1,200,6
aa77825,Tulip,2,490,48
aa77826,Lavender,2,100,57
aa77827,Rose,2,20,70
aa77828,Orchid,1,280,5
aa77829,Lavender,1,870,62
aa77830,Lavender,1,480,57
aa77831,Lavender,1,30,40
aa77832,Rose,2,910,84
aa77833,Orchid,1,700,82
aa77834,Orchid,2,620,7
aa77835,Orchid,1,250,92
aa77836,Orchid,2,20,63
aa77837,Rose,1,430,67
aa77838,Rose,2,500,97
aa77839,Rose,2,860,58
aa77840,Rose,2,960,20
aa77841,Tulip,1,410,59
aa77842,Lotus,2,460,18
aa77843,Lotus,2,120,46
aa77844,Rose,1,610,6
aa77845,Tulip,1,400,75
aa77846,Orchid,1,40,94
aa77847,Rose,2,80,14
aa77848,Lotus,1,210,13
aa77849,Orchid,2,440,8
aa77850,Lotus,1,540,96
aa77851,Orchid,2,610,35
aa77852,Lotus,2,930,31
aa77853,Rose,1,300,70
aa77854,Rose,2,860,32
aa77855,Lavender,1,70,82
aa77856,Orchid,1,690,0
aa77857,Lotus,1,730,56
aa77858,Lavender,2,690,37
aa77859,Lavender,2,860,6
aa77860,Lavender,2,640,27
aa77861,Rose,1,440,74
aa77862,Orchid,1,360,61
aa77863,Tulip,2,640,77
aa77864,Lavender,1,390,12
aa77865,Lavender,2,170,91
aa77866,Lotus,1,810,18
aa77867,Rose,2,260,61
aa77868,Rose,2,730,48
aa77869,Lavender,1,740,28
aa77870,Rose,2,580,28
aa77871,Rose,1,680,18
aa77872,Lotus,2,240,96
aa77873,Lavender,2,690,96
aa77874,Orchid,2,140,91
aa77875,Lotus,2,830,15
aa77876,Lavender,2,450,38
aa77877,Tulip,2,40,66
aa77878,Rose,1,320,58
aa77879,Rose,1,480,44
aa77880,Orchid,2,290,40
aa77881,Orchid,1,400,57
aa77882,Tulip,2,760,67
aa77883,Lavender,2,210,54
aa77884,Tulip,2,170,14
aa77885,Rose,1,10,23
aa77886,Lavender,2,620,81
aa77887,Tulip,2,240,83
aa77888,Lotus,2,110,97
aa77889,Rose,1,900,30
aa77890,Rose,2,60,93
aa77891,Lotus,2,740,71
aa77892,Orchid,1,210,35
aa77893,Lotus,1,940,72
aa77894,Lavender,2,350,80
aa77895,Lotus,2,780,98
aa77896,Orchid,2,970,69
aa77897,Lotus,2,350,8
aa77898,Lotus,1,390,32
aa77899,Lotus,1,290,1
aa77900,Lotus,1,860,61
aa77901,Lotus,1,650,31
aa77902,Tulip,2,400,75
aa77903,Lotus,1,190,39
aa77904,Lavender,1,470,4
aa77905,Lavender,1,670,52
aa77906,Orchid,2,710,78
aa77907,Rose,2,530,83
aa77908,Rose,1,730,79
aa77909,Lotus,1,80,70
aa77910,Tulip,2,890,31
aa77911,Tulip,1,580,50
aa77912,Orchid,2,670,92
aa77913,Orchid,1,20,3
aa77914,Lotus,2,460,51
aa77915,Tulip,2,140,34
aa77916,Orchid,2,440,16
aa77917,Lavender,1,130,21
aa77918,Lotus,1,310,19
aa77919,Lavender,2,970,78
aa77920,Lavender,1,200,34
aa77921,Lotus,1,830,47
aa77922,Lavender,1,160,26
aa77923,Lotus,2,600,91
aa77924,Rose,2,110,88
aa77925,Rose,2,300,81
aa77926,Lotus,2,390,26
aa77927,Lavender,2,330,59
aa77928,Lavender,2,340,35
aa77929,Orchid,2,520,72
aa77930,Orchid,1,1000,59
aa77931,Lavender,2,990,7
aa77932,Lavender,2,950,54
aa77933,Lotus,2,710,89
aa77934,Lavender,2,960,77
aa77935,Rose,1,150,86
aa77936,Tulip,1,940,46
aa77937,Lotus,1,710,98
aa77938,Lotus,2,950,11
aa77939,Tulip,1,80,91
aa77940,Rose,1,70,65
aa77941,Lavender,1,790,23
aa77942,Lavender,2,230,74
aa77943,Lavender,1,140,80
aa77944,Tulip,2,460,92
aa77945,Lotus,2,890,50
aa77946,Lotus,1,130,34
aa77947,Rose,1,460,46
aa77948,Rose,2,200,71
aa77949,Orchid,1,570,93
aa77950,Lavender,2,90,32
aa77951,Lavender,1,180,41
aa77952,Tulip,1,750,30
aa77953,Lavender,1,350,22
aa77954,Orchid,2,420,92
aa77955,Orchid,2,270,65
aa77956,Lotus,2,920,72
aa77957,Orchid,2,100,91
aa77958,Tulip,2,790,5
aa77959,Lotus,2,930,77
aa77960,Orchid,1,460,94
aa77961,Orchid,2,920,46
aa77962,Lotus,1,510,19
aa77963,Orchid,1,940,56
aa77964,Tulip,2,320,46
aa77965,Tulip,2,950,57
aa77966,Tulip,1,130,14
aa77967,Lotus,2,590,63
aa77968,Rose,1,450,83
aa77969,Lotus,2,900,14
aa77970,Tulip,2,200,34
aa77971,Orchid,2,50,79
aa77972,Rose,2,460,46
aa77973,Lavender,2,90,63
aa77974,Tulip,2,550,51
aa77975,Rose,2,790,100
aa77976,Lavender,1,640,79
aa77977,Lotus,1,470,54
aa77978,Lotus,1,310,66
aa77979,Orchid,1,990,38
aa77980,Lavender,1,610,82
aa77981,Tulip,2,240,58
aa77982,Lavender,2,100,89
aa77983,Tulip,1,730,24
aa77984,Orchid,2,440,98
aa77985,Tulip,1,340,69
aa77986,Rose,2,850,85
aa77987,Lavender,1,590,84
aa77988,Lotus,2,310,97
aa77989,Rose,2,300,87
aa77990,Orchid,2,370,42
aa77991,Tulip,1,820,22
aa77992,Lavender,1,320,82
aa77993,Lavender,1,390,4
aa77994,Lavender,1,10,1
aa77995,Lavender,2,230,36
aa77996,Rose,2,320,2
aa77997,Lotus,2,600,48
aa77998,Orchid,1,240,84
aa77999,Tulip,2,550,46
aa78000,Lotus,2,60,24
aa78001,Lotus,2,780,90
aa78002,Lavender,2,800,97
aa78003,Rose,2,980,50
aa78004,Rose,2,290,90
aa78005,Lavender,1,90,41
aa78006,Tulip,2,220,5
aa78007,Rose,1,770,25
aa78008,Rose,1,580,73
aa78009,Lavender,1,220,75
aa78010,Lotus,1,600,70
aa78011,Tulip,1,850,55
aa78012,Lavender,2,640,67
aa78013,Rose,2,470,51
aa78014,Lotus,2,920,56
aa78015,Orchid,2,500,30
aa78016,Tulip,1,870,88
aa78017,Rose,2,170,76
aa78018,Lotus,1,240,26
aa78019,Lotus,1,550,18
aa78020,Rose,2,790,75
aa78021,Rose,1,80,15
aa78022,Orchid,1,60,26
aa78023,Lavender,2,80,42
aa78024,Lotus,2,470,53
aa78025,Orchid,1,680,74
aa78026,Orchid,1,160,6
aa78027,Lavender,2,380,51
aa78028,Lavender,1,410,43
aa78029,Rose,2,540,77
aa78030,Tulip,2,80,84
aa78031,Lotus,2,450,83
aa78032,Tulip,2,220,82
aa78033,Lotus,2,550,58
aa78034,Lavender,1,40,92
aa78035,Rose,1,130,49
aa78036,Lavender,2,460,43
aa78037,Lavender,1,10,81
aa78038,Lotus,2,280,85
aa78039,Lavender,2,160,28
aa78040,Lavender,1,600,94
aa78041,Lavender,2,610,51
aa78042,Lotus,1,960,29
aa78043,Rose,2,50,27
aa78044,Orchid,2,220,13
aa78045,Orchid,2,90,76
aa78046,Lavender,2,100,70
aa78047,Lavender,1,550,25
aa78048,Lotus,2,540,90
aa78049,Lavender,2,460,72
aa78050,Rose,2,710,100
aa78051,Lotus,2,430,3
aa78052,Lavender,2,530,94
aa78053,Rose,2,90,32
aa78054,Lotus,1,640,87
aa78055,Tulip,2,780,69
aa78056,Orchid,1,970,32
aa78057,Lavender,1,810,56
aa78058,Lavender,1,620,30
aa78059,Orchid,1,120,19
aa78060,Rose,2,720,99
aa78061,Tulip,1,110,38
aa78062,Orchid,2,860,78
aa78063,Lotus,1,300,21
aa78064,Tulip,1,210,16
aa78065,Rose,2,780,54
aa78066,Lavender,2,320,63
aa78067,Lavender,2,440,3
aa78068,Lavender,1,910,17
aa78069,Orchid,1,990,18
aa78070,Lotus,1,140,12
aa78071,Lotus,1,770,99
aa78072,Tulip,2,230,68
aa78073,Rose,1,320,82
aa78074,Lotus,1,20,52
aa78075,Rose,1,720,23
aa78076,Lavender,1,370,89
aa78077,Tulip,1,390,81
aa78078,Lotus,1,340,46
aa78079,Rose,2,920,53
aa78080,Rose,1,20,92
aa78081,Tulip,1,790,40
aa78082,Orchid,2,100,33
aa78083,Tulip,1,650,21
aa78084,Tulip,2,310,94
aa78085,Tulip,2,400,85
aa78086,Rose,1,410,44
aa78087,Rose,2,150,31
aa78088,Lavender,1,70,98
aa78089,Rose,1,390,4
aa78090,Orchid,1,260,89
aa78091,Tulip,2,860,37
aa78092,Lavender,2,400,71
aa78093,Lavender,2,400,2
aa78094,Orchid,1,500,16
aa78095,Lavender,1,620,23
aa78096,Lotus,1,110,56
aa78097,Rose,1,310,86
aa78098,Lotus,2,770,49
aa78099,Rose,2,560,4
aa78100,Rose,2,870,48
aa78101,Rose,2,490,54
aa78102,Tulip,2,510,90
aa78103,Lavender,2,600,63
aa78104,Tulip,1,800,66
aa78105,Lotus,2,340,21
aa78106,Rose,2,430,13
aa78107,Lotus,1,250,70
aa78108,Lotus,1,940,76
aa78109,Lavender,2,790,1
aa78110,Tulip,1,500,79
aa78111,Lavender,1,60,18
aa78112,Rose,2,290,79
aa78113,Lavender,2,590,63
aa78114,Orchid,1,790,64
aa78115,Tulip,2,890,33
aa78116,Rose,1,490,74
aa78117,Orchid,1,780,77
aa78118,Tulip,2,620,95
aa78119,Orchid,1,250,21
aa78120,Tulip,1,890,28
aa78121,Lotus,2,690,2
aa78122,Tulip,2,640,39
aa78123,Lotus,2,190,38
aa78124,Rose,1,350,60
aa78125,Rose,1,40,11
aa78126,Lotus,1,860,78
aa78127,Rose,2,220,99
aa78128,Orchid,1,470,60
aa78129,Orchid,1,840,11
aa78130,Rose,1,790,0
aa78131,Lavender,2,400,14
aa78132,Rose,1,260,98
aa78133,Orchid,2,260,26
aa78134,Lotus,1,370,74
aa78135,Rose,2,810,11
aa78136,Lotus,2,420,46
aa78137,Lotus,2,510,6
aa78138,Lavender,1,750,3
aa78139,Lotus,1,990,68
aa78140,Lotus,2,600,88
aa78141,Lotus,1,20,68
aa78142,Tulip,1,450,82
aa78143,Rose,1,620,9
aa78144,Orchid,1,690,32
aa78145,Rose,1,360,97
aa78146,Lotus,1,560,19
aa78147,Orchid,2,850,52
aa78148,Rose,1,850,48
aa78149,Rose,1,960,31
aa78150,Lavender,2,260,28
aa78151,Lavender,2,830,72
aa78152,Tulip,2,150,35
aa78153,Tulip,1,220,61
aa78154,Lotus,2,840,91
aa78155,Tulip,2,550,51
aa78156,Lotus,1,330,24
aa78157,Lotus,1,580,42
aa78158,Lavender,2,110,21
aa78159,Lotus,2,110,31
aa78160,Lotus,2,590,33
aa78161,Rose,1,240,13
aa78162,Lavender,1,970,42
aa78163,Lotus,1,220,46
aa78164,Lotus,2,980,82
aa78165,Tulip,2,520,27
aa78166,Tulip,1,400,85
aa78167,Orchid,1,830,100
aa78168,Lavender,1,310,92
aa78169,Lotus,2,160,17
aa78170,Lavender,2,140,70
aa78171,Orchid,2,480,2
aa78172,Lotus,2,460,8
aa78173,Tulip,2,860,32
aa78174,Rose,1,700,3
aa78175,Orchid,1,20,92
aa78176,Orchid,2,470,57
aa78177,Orchid,1,790,65
aa78178,Lotus,2,250,50
aa78179,Orchid,2,780,3
aa78180,Lotus,1,960,91
aa78181,Rose,1,430,36
aa78182,Lotus,1,450,81
aa78183,Lotus,1,40,64
aa78184,Lotus,2,940,42
aa78185,Rose,2,140,61
aa78186,Lotus,2,120,44
aa78187,Orchid,1,70,63
aa78188,Lavender,2,820,98
aa78189,Rose,2,670,91
aa78190,Orchid,2,290,61
aa78191,Lavender,1,640,52
aa78192,Lavender,1,240,12
aa78193,Lavender,2,850,43
aa78194,Rose,2,460,2
aa78195,Lotus,2,610,59
aa78196,Tulip,2,750,32
aa78197,Lotus,2,620,97
aa78198,Rose,2,600,10
aa78199,Rose,2,470,36
aa78200,Orchid,1,230,66
aa78201,Tulip,2,640,2
aa78202,Tulip,2,60,45
aa78203,Lotus,1,10,43
aa78204,Orchid,1,710,57
aa78205,Lotus,2,670,20
